id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,geometry,settlement_key
node/243046754,Новая Гута,Новая Гута,Новая Гута,,Novaia Guta,village,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.978203 52.10413),Новая Гута
node/243046753,Шарпілаўка,Шарпиловка,Шарпілаўка,,Sharpilauka,village,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.927071 52.119434),Шарпиловка
node/243046760,Студзёная Гута,Студёная Гута,Студзёная Гута,,Studzionaia Guta,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.002678 52.151054),Студеная Гута
node/243046757,Някрасаў,Некрасов,Някрасаў,,Niakrasau,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.91707 52.158958),Некрасов
node/243046209,Міхайлаўск,Михайловск,Міхайлаўск,,Mikhailausk,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.846609 52.160339),Михайловск
node/243046205,Пуцяводная Звязда,Путеводная Звезда,Пуцяводная Звязда,,Putsiavodnaia Zviazda,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.84849 52.151241),Путеводная Звезда
node/243046204,Вайцін,Войтин,Вайцін,,Vaitsin,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.7924224 52.14061),Войтин
node/243046206,Мядзведзіца,Медведица,Мядзведзіца,,Miadzvedzitsa,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.80755 52.13142),Медведица
node/243046755,Хамінка,Хоминка,Хамінка,,Khaminka,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.903135 52.054363),Хоминка
node/243046191,Кашовае,Кошовое,Кашовае,,Kashovae,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.783651 52.051502),Кошовое
node/243046196,Падрачыцкае,Подречицкое,Падрачыцкае,,Padrachytskae,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.786949 52.03606),Подречицкое
node/243042759,Абакумы,Абакумы,Абакумы,,Abakumy,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.8541967 51.9851855),Абакумы
node/243046195,Свірэжа,Свирежа,Свірэжа,,Svirezha,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.8755759 52.0009032),Свирежа
node/243046192,Слава,Слава,Слава,,Slava,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.8460735 52.010035),Слава
node/243046188,Арол,Орёл,Арол,,Arol,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.848669 52.01812),Орел
node/243046750,Карпаўка,Карповка,Карпаўка,,Karpauka,village,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.906572 52.022156),Карповка
node/2784695664,Лядцы,Лядцы,Лядцы,,Liadtsy,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.114808 52.101453),Лядцы
node/243046416,Халмы,Холмы,Халмы,,Khalmy,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.127439 52.15081),Холмы
node/243046417,Вадапой,Водопой,Вадапой,,Vadapoi,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.19997 52.15073),Водопой
node/243046415,Рагі-Ілецкі,Роги-Илецкий,Рагі-Ілецкі,,Ragi-Iletski,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.177097 52.141338),Роги-Илецкий
node/2784693828,Красны,Красный,Красны,,Krasny,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.186741 52.169048),Красный
node/243044588,Макаўе,Маковье,Макаўе,,Makaue,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.25688 52.15828),Маковье
node/243046420,Маркавічы,Марковичи,Маркавічы,,Markavichy,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.202936 52.114613),Марковичи
node/243046419,Гадзічава,Гадичево,Гадзічава,,Gadzichava,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.198624 52.102863),Гадичево
node/243044583,Залессе,Залесье,Залессе,Zalesse,Zalesse,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.3153519 52.1000037),Залесье
node/243044590,Чаплін,Чаплин,Чаплін,,Chaplin,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.3299475 52.1163866),Чаплин
node/243044586,Чарацянка,Черетянка,Чарацянка,,Charatsianka,village,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.275761 52.12627),Черетянка
node/243044576,Займішча,Займище,Займішча,,Zaimishcha,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.308203 52.157413),Займище
node/243044577,Пракопаўка,Прокоповка,Пракопаўка,,Prakopauka,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.316328 52.144524),Прокоповка
node/243044575,Ніўкі,Нивки,Ніўкі,Nivki,Nivki,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.4076 52.15802),Нивки
node/243044587,Будзішча,Будище,Будзішча,,Budzishcha,hamlet,Belarus,BY002,Gomel,BY002006,Gomel,POINT (31.35 52.12661),Будище
node/242978981,Лоеў,Лоев,Лоеў,Loyew,Loyew,town,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.7997902 51.9358234),Лоев
node/243042760,Казярогі,Козероги,Казярогі,,Kaziarogi,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.7173929 51.968159),Козероги
node/243042758,Крупейкі,Крупейки,Крупейкі,,Krupeiki,village,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.727011 51.91497),Крупейки
node/243042255,Каўпень,Колпень,Каўпень,,Kaupen',village,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.66979 51.93932),Колпень
node/243042252,Астравы,Островы,Астравы,,Astravy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.562759 51.955551),Островы
node/243044104,Новая Баршчоўка,Новая Борщёвка,Новая Баршчоўка,,Novaia Barshchouka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.495131 51.980518),Новая Борщевка
node/243044103,Буда Петрыцкая,Буда Петрицкая,Буда Петрыцкая,,Buda Petrytskaia,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.43453 51.937012),Буда Петрицкая
node/243044105,Іванькаў,Иваньков,Іванькаў,,Ivan'kau,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.46912 51.949108),Иваньков
node/243044100,Грохаў,Грохов,Грохаў,,Grokhau,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.46586 51.892368),Грохов
node/243044102,Новакузнечная,Новокузнечная,Новакузнечная,,Novakuznechnaia,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.50972 51.920181),Новокузнечная
node/243042256,Абрамаўка,Абрамовка,Абрамаўка,,Abramauka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.57246 51.877869),Абрамовка
node/243042258,Нікалаеўка,Николаевка,Нікалаеўка,,Nikalaeuka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5698362 51.8603978),Николаевка
node/243042245,Будзішча,Будище,Будзішча,,Budzishcha,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.57778 51.842159),Будище
node/243042259,Карчомка,Корчёмка,Карчомка,,Karchomka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.522572 51.878922),Корчемка
node/243044101,Ручаёўка,Ручаёвка,Ручаёўка,,Ruchaiouka,village,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.50938 51.8819),Ручаевка
node/243044098,Дзімамеркі,Димамерки,Дзімамеркі,,Dzimamerki,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.480264 51.8516768),Димамерки
node/243044159,Новая Алешкаўка,Новая Олешковка,Новая Алешкаўка,,Novaia Aleshkauka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.52096 51.835041),Новая Олешковка
node/243042248,Гарадок,Городок,Гарадок,Haradok,Haradok,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.6177274 51.8381733),Городок
node/243042250,Цясны,Тесны,Цясны,,Tsiasny,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.615538 51.8167935),Тесны
node/243042246,Трасцянец,Тростенец,Трасцянец,,Trastsianets,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.60001 51.8498),Тростенец
node/243042244,Сінск,Синск,Сінск,,Sinsk,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.642815 51.882294),Синск
node/243042247,Бывалькі,Бывальки,Бывалькі,,Byval'ki,village,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.6409163 51.848303),Бывальки
node/243042254,Шчытцы,Щитцы,Шчытцы,,Shchyttsy,hamlet,Belarus,BY002,Gomel,BY002011,Loev,POINT (30.698893 51.872112),Щитцы
node/243042251,Дзяражычы,Деражичи,Дзяражычы,,Dziarazhychy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.62439 51.78371),Деражичи
node/243042238,Глушэц,Глушец,Глушэц,,Glushets,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.6067785 51.7340569),Глушец
node/337505647,Кукарі,Кукари,,Kukari,Kukari,hamlet,Belarus,,,,,POINT (30.59899 51.687737),Кукари
node/243044033,Асарэвічы,Асаревичи,Асарэвічы,,Asarevichy,village,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.49333 51.60913),Асаревичи
node/243044133,Старыя Хракавічы,Старые Храковичи,Старыя Хракавічы,,Staryia Khrakavichy,village,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.4398995 51.6692957),Старые Храковичи
node/243044137,Чамярысы,Чемерисы,Чамярысы,,Chamiarysy,village,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.45213 51.70252),Чемерисы
node/243044140,Красная Ніва,Красная Нива,Красная Ніва,,Krasnaia Niva,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.444814 51.739867),Красная Нива
node/243044149,Ленінск,Ленинск,Ленінск,,Leninsk,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.4925501 51.7283627),Ленинск
node/243044147,Дабрагошча,Доброгоща,Дабрагошча,,Dabragoshcha,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5028337 51.7145549),Доброгоща
node/243042240,Жылічы,Жиличи,Жылічы,,Zhylichy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5377 51.69694),Жиличи
node/243042239,Старая Лутава,Старая Лутава,Старая Лутава,,Staraia Lutava,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5753 51.740028),Старая Лутава
node/243044150,Малажын,Маложин,Малажын,Malazhyn,Malazhyn,village,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5079306 51.7409002),Маложин
node/243044148,Громкі,Громкий,Громкі,,Gromki,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.521709 51.7483774),Громкий
node/243044161,Чырвоная Паляна,Чирвоная Поляна,Чырвоная Паляна,,Chyrvonaia Paliana,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.514376 51.7570713),Чирвоная Поляна
node/243042237,Новая Лутава,Новая Лутава,Новая Лутава,,Novaia Lutava,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5690664 51.756592),Новая Лутава
node/243042236,Сяўкі,Севки,Сяўкі,,Siauki,village,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5423982 51.7848081),Севки
node/243044162,Бераснёўка,Береснёвка,Бераснёўка,,Berasniouka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.5243304 51.7673405),Бересневка
node/243044160,Майск,Майск,Майск,,Maisk,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.51487 51.78844),Майск
node/243044141,Рытаў,Ритов,Рытаў,,Rytau,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.47719 51.75358),Ритов
node/243044143,Крыўча,Кривча,Крыўча,,Kryucha,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.426395 51.7437612),Кривча
node/243044138,Аляксееўка,Алексеевка,Аляксееўка,,Aliakseeuka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.41951 51.75152),Алексеевка
node/243044135,Сцежарнае,Стежерное,Сцежарнае,,Stsezharnae,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.36029 51.74827),Стежерное
node/243044152,Зарэчча,Заречье,Зарэчча,Zarechcha,Zarechcha,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.36698 51.77505),Заречье
node/242978973,Брагін,Брагин,Брагін,Brahin,Brahin,town,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.2750015 51.7807462),Брагин
node/243043066,Дублін,Дублин,Дублін,,Dublin,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3272303 51.7351096),Дублин
node/243043056,Валахоўшчына,Волоховщина,Валахоўшчына,,Valakhoushchyna,isolated_dwelling,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.2728833 51.7419232),Волоховщина
node/243044142,Старыя Юркавічы,Старые Юрковичи,Старыя Юркавічы,,Staryia Iurkavichy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3725421 51.7172842),Старые Юрковичи
node/243044146,Дубраўка,Дубровка,Дубраўка,,Dubrauka,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3899 51.72037),Дубровка
node/243044136,Пераносы,Переносы,Пераносы,,Peranosy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.4016294 51.732846),Переносы
node/243044139,Садовы,Садовый,Садовы,,Sadovy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.39754 51.70458),Садовый
node/243044131,Ленінскі,Ленинский,Ленінскі,,Leninski,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.38527 51.6711),Ленинский
node/243044144,Калінінскі,Калининский,Калінінскі,,Kalininski,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3485876 51.6927458),Калининский
node/243044132,Новая Грэбля,Новая Гребля,Новая Грэбля,,Novaia Greblia,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3527786 51.6787183),Новая Гребля
node/243043841,Просмычы,Просмычи,Просмычы,,Prosmychy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3698075 51.6594966),Просмычи
node/243044034,Грушнае,Грушное,Грушнае,,Grushnae,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3777698 51.6170074),Грушное
node/243043091,Двор-Савічы,Двор-Савичи,Двор-Савічы,,Dvor-Savichy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.3264858 51.6314448),Двор-Савичи
node/243043087,Савічы,Савичи,Савічы,,Savichy,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.30733 51.62201),Савичи
node/243043121,Ленінец,Ленинец,Ленінец,,Leninets,hamlet,Belarus,BY002,Gomel,BY002001,Bragin,POINT (30.2485245 51.7688723),Ленинец
node/243033888,Дуброўнае,Дубровное,Дуброўнае,,Dubrounae,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.1096689 51.7981639),Дубровное
node/243033814,Кавалі,Ковали,Кавалі,,Kavali,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.1573125 51.8085669),Ковали
node/243033907,Марытон,Маритон,Марытон,,Maryton,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.1262129 51.8203199),Маритон
node/243033826,Бакуны,Бакуны,Бакуны,,Bakuny,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.14923 51.82208),Бакуны
node/243033902,Звіняцкае,Звеняцкое,Звіняцкае,,Zviniatskae,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.105631 51.830318),Звеняцкое
node/243033837,Пятраш,Петраш,Пятраш,,Piatrash,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.084269 51.843124),Петраш
node/243033845,Веляцін,Велетин,Веляцін,,Veliatsin,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.1034848 51.8742191),Велетин
node/243034008,Пудакоў,Пудаков,Пудакоў,,Pudakou,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.138781 51.866749),Пудаков
