X,Y,fid,id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,settlement_key
5682409.84095176,3644018.6778035,20964,node/243044662,Паташня,Поташня,Паташня,,Patashnia,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Поташня
5681756.25027755,3640225.2917364,20969,node/243044669,Драздоўка,Дроздовка,Драздоўка,,Drazdouka,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Дроздовка
5681402.85530568,3633892.19719493,20971,node/243044714,Затоны 2,Затоны 2,Затоны 2,,Zatony 2,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Затоны 2
5684403.85491985,3634652.0568168,20972,node/243044721,Прылепаўка,Прилеповка,Прылепаўка,,Prylepauka,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Прилеповка
5688167.46865493,3639788.78732148,20978,node/243044668,Заполле,Заполье,Заполле,,Zapolle,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Заполье
5691090.44306816,3634376.31507038,20982,node/243044725,Баброва,Боброво,Баброва,Babrova,Babrova,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Боброво
5688708.10936464,3630890.71557333,20983,node/243044710,Крычаватка,Кричеватка,Крычаватка,,Krychavatka,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Кричеватка
5683446.06719816,3631628.98175121,20987,node/243044713,Робцы,Робцы,Робцы,,Robtsy,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Робцы
5684752.29778534,3629363.25426054,20988,node/243044709,Каменка,Каменка,Каменка,,Kamenka,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Каменка
5685080.92065644,3628339.01047088,20989,node/3051826576,Каменская Горка,Каменская Горка,Каменская Горка,,Kamenskaia Gorka,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Каменская Горка
5686149.29874651,3625783.36826494,20990,node/243044707,Вярбоўка,Вербовка,Вярбоўка,,Viarbouka,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Вербовка
5688970.48125554,3625804.34169478,20991,node/243044699,Дзедня,Дедня,Дзедня,,Dzednia,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Дедня
5690730.64795276,3627618.09459586,20992,node/243044700,Пухнава,Пухнова,Пухнава,,Pukhnava,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Пухнова
5692826.10809824,3630332.3795752,20993,node/243045713,Малькаўка,Мальковка,Малькаўка,,Mal'kauka,hamlet,Belarus,BY006,Mogilev,BY006006,Dribin,Мальковка
5696857.94388348,3630992.2775789,20994,node/243045702,Доўгавічы,Долговичи,Доўгавічы,,Dougavichy,village,Belarus,BY006,Mogilev,BY006018,Mstislav,Долговичи
5694936.3100569,3632670.28666933,20995,node/243045691,Тышча,Тыща,Тышча,,Tyshcha,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Тыща
5702584.52294652,3638594.52437348,20997,node/243045254,Залессе,Залесье,Залессе,Zalesse,Zalesse,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Залесье
5701661.43016455,3635877.94353814,20998,node/243045704,Пячкавіцкі ільнозавод,Пячковский льнозавод,Пячкавіцкі ільнозавод,,Piachkavitski il'nozavod,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Пячковский льнозавод
5703858.73878606,3623124.7282685,21004,node/243045696,Забалацце,Заболотье,Забалацце,,Zabalatstse,village,Belarus,BY006,Mogilev,BY006018,Mstislav,Заболотье
5706684.39325977,3624437.63566589,21005,node/243045436,Міхайлава,Михайлово,Міхайлава,,Mikhailava,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Михайлово
5707072.96239017,3623306.82925964,21006,node/243045449,Ракітанка,Ракитенка,Ракітанка,,Rakitanka,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Ракитенка
5704138.94255554,3619496.02830765,21008,node/243045677,Чорная Сасна,Чёрная Сосна,Чорная Сасна,,Chornaia Sasna,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Черная Сосна
5700515.17740585,3621586.36367396,21009,node/243045685,Лыкінка,Лыкинка,Лыкінка,,Lykinka,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Лыкинка
5696842.36948332,3623555.5178824,21011,node/243045701,Грабалава,Граболово,Грабалава,,Grabalava,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Граболово
5700904.93069307,3624374.67576167,21012,node/243045695,Бескаўка,Бесковка,Бескаўка,,Beskauka,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Бесковка
5699697.72063315,3626332.93402809,21013,node/243045700,Пятрыгі,Петрыги,Пятрыгі,,Piatrygi,hamlet,Belarus,BY006,Mogilev,BY006018,Mstislav,Петрыги
5693359.3189178,3624643.5803182,21014,node/243044708,Кроткі,Кротки,Кроткі,,Krotki,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Кротки
5691407.86849242,3620913.83431017,21015,node/243044789,Чыгрынаўка,Чигриновка,Чыгрынаўка,,Chygrynauka,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Чигриновка
5689665.01140184,3618040.59667517,21019,node/243044799,Гацішча,Гатище,Гацішча,,Gatsishcha,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Гатище
5690587.12675297,3610649.00363248,21026,node/243044780,Новааляксандраўка,Ново-Александровка,Новааляксандраўка,,Novaaliaksandrauka,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Ново-Александровка
5697730.27322657,3605271.53144669,21029,node/243044758,Каменка,Каменка,Каменка,,Kamenka,hamlet,Belarus,BY006,Mogilev,BY006005,Cherikov,Каменка
5696897.76708856,3609227.76683938,21030,node/243044768,Ляхі,Ляхи,Ляхі,,Liakhi,hamlet,Belarus,BY006,Mogilev,BY006004,Chausy,Ляхи
